,belongs_to_collection,id,title,vote_average,vote_count
34301,{},100888.0,Closed Circuit,8.0,1.0
34302,{},262806.0,The Forty-First,7.0,1.0
34303,{},62871.0,A Distant Neighborhood,6.5,11.0
34304,Naval Cadets Collection,63536.0,"Naval Cadets, Charge!",6.5,2.0
34305,The Elusive Revengers Collection,41979.0,The Elusive Revengers,7.4,5.0
34306,{},31647.0,A Nymphoid Barbarian in Dinosaur Hell,2.3,9.0
34307,{},72574.0,Death Valley,4.7,7.0
34308,{},72066.0,Children...,6.9,16.0
34309,{},322039.0,Classmates,0.0,0.0
34310,{},315226.0,Lokmanya: Ek Yug Purush,0.0,0.0
34311,{},355636.0,Sandook,0.0,0.0
34312,{},347331.0,Baji,0.0,0.0
34313,{},304274.0,Lai Bhaari,7.0,3.0
34314,{},313653.0,Rege,8.0,1.0
34315,{},289781.0,Poshter Boyz,0.0,0.0
34316,{},237214.0,Duniyadari,0.0,0.0
34317,{},191112.0,Premachi Goshta,0.0,0.0
34318,{},254725.0,Time Please,0.0,0.0
34319,{},304134.0,Zapatlela 2,0.0,0.0
34320,{},252431.0,Prem Mhanje Prem Mhanje Prem Asta,4.0,1.0
34321,{},114564.0,Shikshanachya Aaicha Gho,8.0,1.0
34322,{},224714.0,Kshanbhar Vishranti,0.0,0.0
34323,{},337456.0,Agadbam,0.0,0.0
34324,{},77745.0,Zenda,6.0,1.0
34325,{},306391.0,Be Dune Saade Char,0.0,0.0
34326,{},306406.0,Gaiir,0.0,0.0
34327,{},30065.0,The Wild Bull,0.0,0.0
34328,{},310458.0,Zabardast,0.0,0.0
34329,{},312597.0,Jatra: Hyalagaad Re Tyalagaad,0.0,0.0
34330,{},306411.0,Hee Porgi Kunachi,0.0,0.0
34331,{},227600.0,Dombivali Fast,0.0,0.0
34332,{},302472.0,Dhadakebaaz,0.0,0.0
34333,{},302435.0,Ashi Hi Banwa Banwi,8.0,2.0
34334,{},20622.0,Padosan,6.4,4.0
34335,{},166874.0,Coincidence,0.0,0.0
34336,{},21466.0,Mera Naam Joker,10.0,3.0
34337,{},304701.0,Haathi Mere Saathi,7.5,2.0
34338,{},159365.0,Benaam,0.0,0.0
34339,{},303966.0,Black Magic,0.0,0.0
34340,{},44059.0,Baton Baton Mein,5.3,3.0
34341,{},241174.0,Beloved Enemy,5.0,2.0
34342,{},60730.0,Khubsoorat,5.7,3.0
34343,{},366120.0,Red Rose,0.0,0.0
34344,{},353813.0,Saboot,0.0,0.0
34345,{},84693.0,Naram Garam,4.8,2.0
34346,{},25499.0,"Just Let It Go, Friends",7.4,14.0
34347,{},21462.0,Masoom,4.2,3.0
34348,{},62803.0,Hero,7.0,2.0
34349,{},54256.0,Rang Birangi,4.8,2.0
34350,{},122895.0,The Old Temple,4.0,1.0
34351,{},188719.0,Khamosh,7.5,1.0
34352,{},96112.0,Arjun,5.3,3.0
34353,{},96159.0,Chameli Ki Shaadi,0.0,0.0
34354,{},252073.0,Anubhav,0.0,0.0
34355,{},170845.0,Karma,7.5,2.0
34356,{},228650.0,Tahkhana,0.0,0.0
34357,{},41903.0,Mr. India,7.4,14.0
34358,{},61271.0,Tezaab,5.1,4.0
34359,{},54656.0,Maalamaal,0.0,0.0
34360,{},98122.0,Veerana,4.8,4.0
34361,{},27624.0,Maine Pyar Kiya,7.0,11.0
34362,{},153170.0,Bandh Darwaza,0.0,0.0
34363,{},301671.0,Devil's Domain,0.0,0.0
34364,{},107745.0,Saajan,5.5,4.0
34365,{},55627.0,100 Days,0.0,0.0
34366,{},230437.0,Phool Aur Kaante,0.0,0.0
34367,{},118809.0,Heart,0.0,0.0
34368,{},33202.0,Jo Jeeta Wohi Sikandar,7.7,17.0
34369,{},161402.0,Suryavanshi,7.3,3.0
34370,{},45002.0,Chamatkar,6.5,12.0
34371,{},96147.0,Aankhen,4.8,3.0
34372,{},54814.0,Hum Hain Rahi Pyar Ke,7.6,7.0
34373,{},81551.0,King Uncle,7.0,4.0
34374,{},32295.0,Khal Nayak,7.3,7.0
34375,{},161442.0,Waqt Hamara Hai,6.0,1.0
34376,{},56598.0,The Lady in Question,6.8,5.0
34377,{},266764.0,Meet the Patels,6.8,23.0
34378,{},325690.0,The Legendary Giulia and Other Miracles,7.1,116.0
34379,{},42436.0,Natale in crociera,4.5,95.0
34380,{},127017.0,The Inside of the White Slave Traffic,0.0,0.0
34381,{},225403.0,A Brief Season,0.0,0.0
34382,{},78329.0,Three Men in a Boat,3.8,4.0
34383,{},72111.0,The Ghost of Flight 401,4.3,3.0
34384,{},288171.0,Blue Mountain State: The Rise of Thadland,5.7,91.0
34385,{},333091.0,Bare,4.4,15.0
34386,{},221444.0,Septic Man,4.7,9.0
34387,{},143881.0,Suhaag,7.0,1.0
34388,{},143980.0,Brave Revolutionary,10.0,1.0
34389,{},318562.0,Gopi Kishan,5.0,1.0
34390,{},159657.0,Baazi,7.5,4.0
34391,{},46375.0,Barsaat,5.1,5.0
34392,{},232728.0,Takkar,6.0,1.0
34393,{},305899.0,Sapoot,6.0,1.0
34394,{},97449.0,Khamoshi: The Musical,7.6,5.0
34395,{},325555.0,Loafer,2.0,1.0
34396,{},21566.0,Raja Hindustani,6.1,10.0
34397,{},141613.0,Jeet,7.0,4.0
34398,{},66292.0,Agni Sakshi,8.5,2.0
34399,{},118632.0,Ghatak: Lethal,8.2,3.0
34400,{},134446.0,Chachi 420,6.5,14.0
34401,{},13986.0,Dil To Pagal Hai,6.6,41.0
34402,{},361992.0,Bhai,6.0,1.0
34403,{},161238.0,Judwaa,7.0,4.0
34404,{},21906.0,Gupt: The Hidden Truth,6.8,12.0
34405,{},54969.0,Daud,5.6,4.0
34406,{},165016.0,Aflatoon,6.0,3.0
34407,{},46373.0,Bade Miyan Chote Miyan,5.0,7.0
34408,{},103048.0,China Gate,5.4,4.0
34409,{},45533.0,Pyaar Kiya To Darna Kya,6.3,10.0
34410,{},54959.0,Soldier,5.9,5.0
34411,Sharpe Collection,74405.0,Sharpe's Company,7.0,13.0
34412,{},366742.0,On Football,7.3,3.0
34413,{},324986.0,The Last House on Cemetery Lane,3.4,11.0
34414,{},366551.0,Krampus: The Reckoning,2.5,10.0
34415,{},124217.0,The Ice Dragon,7.0,1.0
34416,{},314371.0,11 Minutes,5.9,15.0
34417,{},215711.0,When the Iron Bird Flies,0.0,0.0
34418,{},288301.0,Do I Sound Gay?,6.2,20.0
34419,{},84994.0,Rocktober Blood,3.8,8.0
34420,{},88950.0,'Gator Bait,6.5,2.0
34421,{},35652.0,That's It,6.4,8.0
34422,{},284682.0,"Jinxy Jenkins, Lucky Lou",7.9,7.0
34423,{},65592.0,Princes and Princesses,7.6,25.0
34424,{},312831.0,The Hallow,5.2,209.0
34425,{},315465.0,The Boy and the Beast,7.9,304.0
34426,{},90992.0,Toilet,6.0,4.0
34427,{},355389.0,This Changes Everything,6.0,2.0
34428,{},50535.0,Strella,6.7,11.0
34429,{},250638.0,Witch from Nepal,7.0,1.0
34430,Sharpe Collection,75133.0,Sharpe's Enemy,6.8,13.0
34431,{},43409.0,Traceless,5.6,9.0
34432,{},67467.0,Can't Change the Meeting Place,7.5,10.0
34433,{},51129.0,The Master and Margarita,6.2,9.0
34434,{},169090.0,På palmblad och rosor,6.0,1.0
34435,{},228198.0,Eu Não Faço a Menor Ideia do que eu Tô Fazendo Com a Minha Vida,6.8,10.0
34436,{},299851.0,Sem Pena,7.0,1.0
34437,{},367006.0,Seasick,0.0,0.0
34438,{},277435.0,Stray Dog,0.0,0.0
34439,{},365188.0,Homecoming,6.5,2.0
34440,{},355436.0,Dream Driven,6.0,1.0
34441,{},121652.0,Cheap Smokes,6.3,7.0
34442,{},347548.0,Containment,5.1,36.0
34443,{},179805.0,Lotus Eaters,5.4,5.0
34444,{},150161.0,Southwest,5.5,2.0
34445,{},169089.0,Henrietta,6.0,1.0
34446,{},20929.0,Taal,5.7,15.0
34447,{},62883.0,Hum Saath Saath Hain,5.8,18.0
34448,{},161227.0,Jaanam Samjha Karo,7.0,3.0
34449,{},165066.0,Dil Kya Kare,5.0,1.0
34450,{},142412.0,Kaun?,5.0,4.0
34451,{},305337.0,Pyaar Koi Khel Nahin,2.0,1.0
34452,{},227832.0,Hogi Pyar Ki Jeet,7.5,2.0
34453,{},161226.0,Biwi No. 1,5.6,7.0
34454,{},39347.0,Hello Brother,6.0,5.0
34455,{},319920.0,Kartoos,4.7,3.0
34456,{},117345.0,Mast,4.3,3.0
34457,{},211275.0,Kachche Dhaage,6.3,2.0
34458,{},363105.0,Deewane,3.0,1.0
34459,{},35064.0,Dhadkan,7.4,7.0
34460,{},304755.0,Khiladi 420,4.5,2.0
34461,{},81782.0,Kurukshetra,6.0,1.0
34462,{},159666.0,Mela,5.5,4.0
34463,{},166231.0,Refugee,5.5,5.0
34464,{},165573.0,Kya Kehna,5.0,3.0
34465,{},56666.0,Fiza,6.1,7.0
34466,{},232496.0,Bicchoo,3.5,4.0
34467,{},157800.0,Har Dil Jo Pyar Karega...,5.4,11.0
34468,{},41381.0,Pukar,6.0,4.0
34469,{},271484.0,Beti No. 1,3.0,1.0
34470,{},232711.0,Khauff,4.0,1.0
34471,{},348762.0,Jis Desh Mein Ganga Rehta Hai,7.5,2.0
34472,{},325140.0,Hum To Mohabbat Karega,0.0,0.0
34473,{},276846.0,Badal,5.0,1.0
34474,Sharpe Collection,75134.0,Sharpe's Honour,6.3,13.0
34475,{},267831.0,A Dangerous Game,0.0,0.0
34476,{},199571.0,Aim High In Creation,7.0,2.0
34477,{},297603.0,Mr. Dynamite: The Rise of James Brown,7.1,8.0
34478,{},294741.0,The Falling,5.0,60.0
34479,{},53554.0,Hundhotellet,5.0,2.0
34480,{},88126.0,Romanovin kivet,5.2,6.0
34481,{},89604.0,Big Love,4.9,7.0
34482,{},17875.0,The Hellstrom Chronicle,5.9,8.0
34483,{},362077.0,San Francisco 2.0,7.5,4.0
34484,{},171174.0,Walnut Bread,7.5,2.0
34485,{},365340.0,Cinema: A Public Affair,0.0,0.0
34486,{},44282.0,Plan B,7.3,28.0
34487,{},339342.0,Anarchy Parlor,5.4,21.0
34488,{},359070.0,Hallway,0.0,0.0
34489,{},86413.0,"Come Back, Africa",7.0,1.0
34490,{},85262.0,Cracked Nuts,8.0,1.0
34491,{},66013.0,Death Duel,7.3,5.0
34492,{},174278.0,Duffy of San Quentin,0.0,0.0
34493,{},298844.0,Alone With People,7.0,1.0
34494,{},343878.0,An Afternoon,3.5,1.0
34495,{},85610.0,Half Shot at Sunrise,4.0,2.0
34496,{},150218.0,Hercules Against the Barbarians,6.0,2.0
34497,{},92673.0,Hercules Against the Mongols,6.5,2.0
34498,{},31396.0,Hercules Against the Moon Men,1.8,6.0
34499,{},199989.0,In the Land of the Head Hunters,6.2,5.0
34500,{},336033.0,Break Free,8.0,5.0
34501,{},254005.0,Land of Storms,7.5,19.0
34502,{},117999.0,Last of the Mobile Hot Shots,0.0,0.0
34503,{},115871.0,Match,5.4,7.0
34504,{},348929.0,You're Killing Me,6.0,2.0
34505,{},270696.0,Tru Love,6.7,6.0
34506,{},27766.0,Santa Claws,1.0,1.0
34507,{},321224.0,Boy,6.0,3.0
34508,{},58227.0,The Connection,5.1,5.0
34509,{},247780.0,The Conquerors,0.0,0.0
34510,{},127987.0,The Delightful Forest,5.4,4.0
34511,{},55325.0,The Double O Kid,3.8,8.0
34512,{},84249.0,The Exiles,6.9,7.0
34513,{},344043.0,Hole,0.0,0.0
34514,{},74437.0,The Secret Fury,4.3,4.0
34515,{},3012.0,The Victors,8.2,6.0
34516,{},3565.0,Underground,5.0,1.0
34517,{},206018.0,Asignatura pendiente,6.0,2.0
34518,{},355594.0,Isla bonita,3.5,4.0
34519,{},89183.0,Positive I.D.,8.0,1.0
34520,{},128368.0,"Douro, Faina Fluvial",7.3,4.0
34521,{},116789.0,Falling For You,0.0,0.0
34522,{},26651.0,Tobruk,6.0,4.0
34523,{},107393.0,Last Images of the Shipwreck,7.5,2.0
34524,{},25354.0,Gardener of Eden,5.8,5.0
34525,{},306952.0,Naomi and Ely's No Kiss List,5.9,272.0
34526,{},347258.0,The Subjects,5.5,22.0
34527,{},50189.0,Geppo il folle,6.0,1.0
34528,{},60810.0,Yuppi Du,6.2,5.0
34529,{},280182.0,H2S,5.5,2.0
34530,{},63825.0,Aayitha Ezhuthu,6.8,8.0
34531,{},80277.0,Maktub,6.2,10.0
34532,{},282762.0,Committed,6.2,5.0
34533,{},125619.0,The forbidden education,6.6,9.0
34534,{},280755.0,Drops of Joy,8.0,1.0
34535,{},300654.0,Wildlike,6.6,44.0
34536,{},127471.0,"Pizza, Beer, and Cigarettes",5.4,5.0
34537,{},15089.0,Fighter Pilot: Operation Red Flag,6.1,8.0
34538,{},337549.0,The C-Word,7.0,3.0
34539,{},364137.0,All Three of Us,7.8,139.0
34540,Rocky Collection,312221.0,Creed,7.3,1963.0
34541,{},62796.0,William & Kate,5.8,30.0
34542,{},91417.0,Dragons: Gift of the Night Fury,6.9,126.0
34543,{},50010.0,Innocent Steps,6.1,12.0
34544,{},60695.0,Sundays at Tiffany's,5.5,24.0
34545,Le Gendarme de St. Tropez Collection,4728.0,The Gendarme in New York,6.1,71.0
34546,Le Gendarme de St. Tropez Collection,11913.0,The Gendarme Takes Off,6.5,71.0
34547,Le Gendarme de St. Tropez Collection,4727.0,The Gendarme of St. Tropez,6.8,132.0
34548,Le Gendarme de St. Tropez Collection,10516.0,The Gendarme and the Creatures from Outer Space,6.1,97.0
34549,{},70044.0,The Scouting Book for Boys,6.9,8.0
34550,{},130515.0,The Girls in the Band,0.0,1.0
34551,{},86252.0,Deadbeat at Dawn,6.9,8.0
34552,{},324325.0,Twinsters,7.6,71.0
34553,{},367326.0,Cosmic Scrat-tastrophe,7.4,45.0
34554,{},339527.0,Solace,6.2,740.0
34555,{},42693.0,Enter Laughing,6.0,1.0
34556,{},317260.0,For Singles Only,0.0,0.0
34557,{},70448.0,All About Evil,5.6,23.0
34558,{},82941.0,Breathing,7.2,19.0
34559,{},53807.0,"Bruce Lee, My Brother",7.0,17.0
34560,{},235044.0,The Little Ghost,5.3,13.0
34561,{},58720.0,True Confessions of a Go-Go Girl,3.8,3.0
34562,{},14558.0,Lejdis,5.3,8.0
34563,{},39317.0,Money Is Not Everything,8.2,3.0
34564,{},74922.0,Zróbmy sobie wnuka,5.4,5.0
34565,{},251584.0,The Mighty Angel,6.9,8.0
34566,{},167424.0,The Dead and the Living,0.0,0.0
34567,{},133521.0,Shameless,5.2,9.0
34568,{},61580.0,Baby Blues,6.2,3.0
34569,{},278867.0,Hardkor Disko,6.4,8.0
34570,{},27560.0,Cry of the Hunted,6.0,2.0
34571,{},81274.0,The Challengers,0.0,0.0
34572,{},50652.0,A Nanny for Christmas,5.2,12.0
34573,{},170752.0,The Hot Flashes,4.5,22.0
34574,{},360203.0,Lost in the Sun,5.8,48.0
34575,{},270766.0,Jigarthanda,7.3,11.0
34576,Sharpe Collection,75140.0,Sharpe's Regiment,6.8,11.0
34577,{},328739.0,David and Goliath,4.3,6.0
34578,"Pane, amore e… - Collezione",57991.0,Frisky,8.2,3.0
34579,{},293395.0,Three Nights of Love,5.5,1.0
34580,{},329868.0,Six Days a Week,0.0,0.0
34581,{},104945.0,Without Knowing Anything About Her,0.0,0.0
34582,{},198531.0,Somewhere Beyond Love,6.0,3.0
34583,{},56978.0,Misunderstood,7.5,16.0
34584,{},57310.0,The Sunday Woman,7.0,7.0
34585,{},57914.0,A Boy from Calabria,6.5,3.0
34586,Regalo di Natale - Collezione,45990.0,Christmas Rematch,6.4,17.0
34587,{},60018.0,The Last Minute,6.0,1.0
34588,{},64948.0,Bix,6.0,2.0
34589,{},60191.0,Magnificat,5.0,1.0
34590,{},59857.0,Arcane Sorcerer,6.3,6.0
34591,{},64032.0,The White Ship,6.5,4.0
34592,{},78812.0,Escape by Night,6.8,3.0
34593,{},121464.0,Vanina Vanini,6.3,2.0
34594,{},8430.0,The Messiah,6.3,4.0
34595,{},61217.0,I cavalieri che fecero l'impresa,2.3,3.0
34596,Totò Collection,75532.0,Dov'è la libertà...?,6.5,2.0
34597,{},155956.0,Joan of Arc at the Stake,5.0,2.0
34598,{},42579.0,Il figlio più piccolo,5.8,16.0
34599,{},56922.0,A Second Childhood,6.8,6.0
34600,{},293264.0,A Golden Boy,4.4,11.0
34601,{},157827.0,Louder Than Bombs,6.7,93.0
34602,{},271983.0,Entre Abelhas,6.8,34.0
34603,{},70449.0,My Wife's Husband,6.3,9.0
34604,{},36324.0,Pouic-Pouic,6.1,21.0
34605,{},293189.0,Algorithms,0.0,0.0
34606,{},19548.0,Le Grand Restaurant,6.5,70.0
34607,{},134881.0,More of Me,1.0,1.0
34608,{},61208.0,Ferdinando and Carolina,0.0,0.0
34609,{},336004.0,Heist,5.6,322.0
34610,{},368256.0,Condemned,3.4,27.0
34611,{},246133.0,Entertainment,5.2,21.0
34612,{},211166.0,"Rio, I Love You",3.8,17.0
34613,{},343426.0,The Murder Pact,4.3,4.0
34614,{},51285.0,PG 16...,6.7,9.0
34615,Sharpe Collection,75142.0,Sharpe's Siege,7.5,10.0
34616,{},291006.0,The Price We Pay,6.7,5.0
34617,{},276536.0,We Are Many,6.4,5.0
34618,{},200823.0,Fonzy,5.7,72.0
34619,{},327383.0,Happy 140,6.3,17.0
34620,{},287426.0,Shelter,5.8,34.0
34621,{},23857.0,White Skin,4.6,6.0
34622,{},332502.0,400 Days,4.2,193.0
34623,{},266058.0,A Girl at My Door,7.1,40.0
34624,{},40635.0,Just Desserts,4.3,3.0
34625,{},73132.0,"If Not Us, Who?",5.7,7.0
34626,{},122368.0,The Boy Who Walked Backwards,6.8,4.0
34627,{},329206.0,Lost and Love,5.8,6.0
34628,{},250029.0,Absence,5.0,1.0
34629,{},198511.0,The Left-Handed Woman,7.0,2.0
34630,{},59959.0,You Won't Have Alsace-Lorraine,5.4,6.0
34631,{},11530.0,The Discord,6.7,52.0
34632,{},207402.0,The Hardy Bucks Movie,5.2,3.0
34633,{},49907.0,We Want the Colonels,5.7,3.0
34634,{},67177.0,Dear Michele,0.0,0.0
34635,{},107812.0,Lovers and Liars,8.0,1.0
34636,{},198474.0,The Two Lives of Mattia Pascal,5.8,4.0
34637,{},183964.0,Facciamo paradiso,0.0,0.0
34638,{},24195.0,Dirty Linen,0.0,0.0
34639,Totò Collection,71995.0,The Passionate Thief,5.2,3.0
34640,{},274131.0,Forbidden,0.0,0.0
34641,Totò Collection,62034.0,Toto and Carolina,4.5,2.0
34642,{},220565.0,Donatella,0.0,0.0
34643,{},217648.0,Padri e figli,7.2,3.0
34644,{},63074.0,Le rose del deserto,5.8,2.0
34645,The Under-Gifted Collection,60175.0,The Under-Gifted,6.6,82.0
34646,{},24260.0,Inspector Blunder,6.4,24.0
34647,{},53179.0,Le maître d'école,6.4,29.0
34648,{},58833.0,"So Long, Stooge",7.0,31.0
34649,{},52557.0,Banzai,6.0,30.0
34650,{},271388.0,Velociraptor,6.1,6.0
34651,{},266563.0,The Mysterious House of Dr. C.,0.0,0.0
34652,{},93863.0,The Lady Without Camelias,5.3,4.0
34653,{},33126.0,Chung Kuo - Cina,8.0,2.0
34654,{},130719.0,The Mystery of Oberwald,7.5,2.0
34655,{},39850.0,Eros,5.0,16.0
34656,{},79212.0,The Extreme Tragic Story of Celal Tan and His Family,4.8,5.0
34657,{},332534.0,Bana Masal Anlatma,5.7,9.0
34658,{},27721.0,In Bar,5.8,11.0
34659,{},193544.0,Thou Gild'st the Even,7.8,6.0
34660,{},297308.0,1989,0.0,0.0
34661,{},117340.0,Hello Lonesome,6.3,3.0
34662,{},277153.0,The Surprise,6.9,23.0
34663,{},33624.0,Double zéro,5.0,71.0
34664,{},333348.0,Love the Coopers,5.4,169.0
34665,{},362136.0,Prem Ratan Dhan Payo,5.6,39.0
34666,{},15768.0,A Colbert Christmas: The Greatest Gift of All!,7.0,8.0
34667,{},73492.0,Outrage,6.5,6.0
34668,{},84844.0,A Dandy in Aspic,7.5,4.0
34669,{},318972.0,(T)ERROR,6.8,12.0
34670,{},232739.0,Perfumed Ball,8.0,2.0
34671,{},92326.0,Straight-Jacket,5.4,5.0
34672,{},297466.0,A Reunion,0.0,0.0
34673,{},330007.0,In the Grayscale,6.8,19.0
34674,{},134155.0,King Lear,2.5,2.0
34675,{},84106.0,Captains of the Sands,6.1,6.0
34676,{},70815.0,Caramuru: The Invention of Brazil,6.2,15.0
34677,{},65830.0,No Night Is Too Long,6.4,5.0
34678,{},84368.0,Manichitrathazhu,7.4,9.0
34679,Devasuram Collection,237672.0,Devasuram,6.4,8.0
34680,{},60392.0,Chashme Buddoor,6.1,4.0
34681,Sharpe Collection,75143.0,Sharpe's Mission,7.2,10.0
34682,{},257200.0,The Conquerors,5.8,2.0
34683,{},214099.0,Rock the Casbah,6.5,7.0
34684,{},66175.0,I Was a Shoplifter,5.0,1.0
34685,{},69592.0,Iron Man,5.0,1.0
34686,{},85648.0,Showdown,5.5,2.0
34687,{},131898.0,This Earth Is Mine,6.5,1.0
34688,{},101030.0,The Golden Blade,5.6,4.0
34689,{},85346.0,Undertow,5.1,4.0
34690,{},36516.0,One Way Street,3.8,4.0
34691,{},244636.0,Scarlet Angel,3.8,3.0
34692,{},111975.0,A Very Special Favor,6.0,1.0
34693,{},145147.0,The Second Circle,6.8,5.0
34694,{},259838.0,Journey to the Safest Place on Earth,6.5,2.0
34695,{},253339.0,All American High: Revisited,7.3,3.0
34696,{},184080.0,"Doin' It in the Park: Pick-Up Basketball, NYC",6.8,6.0
34697,{},257116.0,SlingShot,7.2,5.0
34698,{},319964.0,Famous Nathan,4.5,2.0
34699,{},280674.0,Bigfoot's Reflection,5.5,2.0
34700,{},145203.0,BMF: The Rise and Fall of a Hip-Hop Drug Empire,6.0,1.0
34701,{},189755.0,The Happy House,5.1,7.0
34702,{},347264.0,Ralphie May: Imperfectly Yours,6.0,1.0
34703,{},137587.0,Reilly: Ace of Spies,6.8,6.0
34704,{},337751.0,The Secret Life of Marilyn Monroe,5.7,11.0
34705,{},293603.0,The Roosevelts: An Intimate History,8.3,6.0
34706,{},261810.0,Silenced,8.0,3.0
34707,{},329724.0,In Harmony,6.1,28.0
34708,{},4228.0,The French Revolution,6.5,7.0
34709,{},59349.0,Après la guerre,7.0,4.0
34710,{},76793.0,Le bal des casse-pieds,6.7,5.0
34711,{},50213.0,Une Époque Formidable...,6.8,13.0
34712,{},71767.0,Robbery at 3 O'clock,6.3,7.0
34713,{},301270.0,Το γάλα,7.0,1.0
34714,{},19100.0,Those Happy Days,7.4,225.0
34715,{},31743.0,Hachi-ko,8.0,20.0
34716,{},118758.0,Atolladero,7.0,1.0
34717,{},156627.0,The Story of Sin,6.1,8.0
34718,{},92562.0,Metamorphosis : The Alien Factor,5.8,6.0
34719,{},285848.0,Felix and Meira,5.6,12.0
34720,{},273126.0,How the Lion Cub and the Turtle Sang a Song,6.5,4.0
34721,{},79853.0,38 Parrots,5.9,7.0
34722,{},207720.0,Treasure Island,7.0,2.0
34723,{},164041.0,The Seventh Companion,7.7,3.0
34724,{},20879.0,Wedding in Malinovka,7.6,9.0
34725,{},20975.0,The Girls,7.0,16.0
34726,The Tall Blond Man Collection,10939.0,The Return of the Tall Blond Man with One Black Shoe,6.8,31.0
34727,{},63291.0,Come Tomorrow...,5.2,3.0
34728,{},65656.0,Beauties of the Night,5.0,2.0
34729,{},65110.0,Winter Evening in Gagry,6.0,2.0
34730,{},42952.0,72 Meters,5.3,8.0
34731,{},64046.0,The Secret of Queen Anna or Musketeers 30 Years Later,1.0,1.0
34732,{},64044.0,Musketeers 20 Years Later,5.0,2.0
34733,Алиса в стране чудес (Коллекция),84774.0,Alice in Wonderland,8.7,6.0
34734,{},65099.0,Marta the Pious Woman,6.0,4.0
34735,{},140966.0,Pirates of the 20th Century,6.7,3.0
34736,{},44617.0,Arlette,5.0,6.0
34737,{},80746.0,The Age of Love,0.0,0.0
34738,{},364684.0,Takhir and Zukhra,0.0,0.0
34739,{},37015.0,Lookin' Italian,0.0,0.0
34740,{},207696.0,713-й просит посадку,1.0,1.0
34741,Naval Cadets Collection,63537.0,"Vivat, Naval Cadets!",5.7,3.0
34742,{},72888.0,Truffaldino from Bergamo,6.9,6.0
34743,{},63304.0,Hussar Ballad,5.4,9.0
34744,Naval Cadets Collection,63538.0,Naval Cadets III,2.0,1.0
34745,{},59475.0,Look for a Woman,7.2,8.0
34746,The Elusive Revengers Collection,65591.0,The New Adventures of the Elusive Avengers,6.0,3.0
34747,{},20977.0,Gas Station Queen,5.8,4.0
34748,The Elusive Revengers Collection,65594.0,"Crown of Russian Empire, or the Elusives Again",5.7,3.0
34749,{},41977.0,Magicians,6.2,10.0
34750,Adventures of Mowgli,59803.0,Adventures of Mowgli,5.7,13.0
34751,{},238307.0,The Isle of Lost Ships,3.0,1.0
34752,{},189215.0,The Untold History of the United States,8.2,15.0
34753,{},254311.0,"Petrovka Street, Number 38",6.0,1.0
34754,{},254309.0,"Ogaryova Street, Number 6",5.0,1.0
34755,{},202239.0,Start Liquidation,3.0,1.0
34756,{},193154.0,Ku! Kin-dza-dza,6.0,7.0
34757,Kvartet I Collection,253192.0,Faster than Rabbits,6.3,12.0
34758,{},169020.0,Vive la France,4.9,124.0
34759,{},210365.0,The Brides Are Coming,4.5,3.0
34760,Hornblower Collection,19493.0,Hornblower: The Even Chance,6.8,16.0
34761,{},70874.0,Do Not Leave...,0.0,0.0
34762,{},50197.0,Serafino,5.8,11.0
34763,{},174905.0,The Young Lady and the Hooligan,7.0,1.0
34764,{},167364.0,Turf,4.2,31.0
34765,{},119694.0,The Sunshine Boys,4.5,4.0
34766,Kvartet I Collection,83456.0,What Men Still Talk About,5.8,16.0
34767,{},132542.0,The Return of Bruno,4.7,3.0
34768,{},127608.0,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra,7.7,6.0
34769,{},82857.0,"Tsirk Sgorel, i Klouny Razbezhalis",3.5,2.0
34770,{},38430.0,Seventeen Moments in Spring,7.4,10.0
34771,{},203720.0,Retribution,2.0,1.0
34772,{},199655.0,With Clean Hands,7.3,4.0
34773,{},68271.0,Dream,8.5,2.0
34774,{},130492.0,Uno bianca,6.0,9.0
34775,{},270393.0,Приключения Шерлока Холмса и доктора Ватсона: Двадцатый век начинается,7.0,5.0
34776,{},40055.0,Le Grand pardon,6.4,10.0
34777,{},21534.0,Iblard Jikan,6.1,12.0
34778,{},71662.0,Come Look at Me,5.8,6.0
34779,{},65545.0,Vanished Empire,5.0,3.0
34780,{},92737.0,Under the Gun,7.0,1.0
34781,{},62040.0,CounterForce,6.8,4.0
34782,{},59455.0,Pour 100 briques t'as plus rien !,5.6,7.0
34783,{},263873.0,The Undertaker's Wedding,0.0,0.0
34784,{},80386.0,Queen: Made in Heaven,0.0,0.0
34785,{},77720.0,100 grams for Bravery,4.0,2.0
34786,{},83614.0,You Are My Only Love,4.5,4.0
34787,{},74852.0,Vertical,5.4,5.0
34788,{},126846.0,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers,7.3,10.0
34789,{},72093.0,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature,7.7,13.0
34790,{},72095.0,Sherlock Holmes and Dr. Watson: Acquaintance,7.9,17.0
34791,{},60199.0,Hotel Room,7.1,9.0
34792,{},116544.0,Helen the Baby Fox,0.0,0.0
34793,{},227998.0,Tomorrow Was the War,5.4,5.0
34794,{},363890.0,Night of the Living Dead: Darkest Dawn,5.2,6.0
34795,{},16915.0,Gutterballs,4.3,23.0
34796,{},252189.0,Camp Dread,4.6,8.0
34797,{},30579.0,Hallowed Ground,4.4,8.0
34798,{},40469.0,Final Exam,4.9,18.0
