,belongs_to_collection,id,title,vote_average,vote_count
9356,My Wife is a Gangster Collection,21707.0,My Wife Is a Gangster,6.1,15.0
9357,{},10981.0,Nothing,5.8,38.0
9358,{},10918.0,Undertaking Betty,6.2,30.0
9359,{},30839.0,Waterboys,6.0,16.0
9360,{},4612.0,Absolon,4.3,24.0
9361,Dead or Alive Collection,36222.0,Dead or Alive: Final,5.3,18.0
9362,{},33068.0,Hell House,6.8,13.0
9363,Fubar Collection,13984.0,Fubar,5.9,16.0
9364,{},16184.0,The Happiness of the Katakuris,7.3,47.0
9365,{},53244.0,Sex Is Comedy,6.1,10.0
9366,{},14868.0,The Rage in Placid Lake,6.7,11.0
9367,{},36353.0,Stratosphere Girl,5.3,6.0
9368,{},97754.0,My Mother Likes Women,6.1,7.0
9369,{},11427.0,Dead End,6.6,121.0
9370,{},18072.0,Pure,6.6,17.0
9371,The Vengeance Collection,4689.0,Sympathy for Mr. Vengeance,7.3,302.0
9372,{},16209.0,Jesus Christ Vampire Hunter,3.9,15.0
9373,{},45379.0,Chinese Odyssey 2002,7.3,10.0
9374,The Foreigner Collection,18248.0,The Foreigner,3.7,41.0
9375,{},8441.0,The Man of the Year,5.8,15.0
9376,{},12720.0,Suicide Club,6.4,107.0
9377,Johan Falk Collection,21041.0,The Third Wave,6.2,12.0
9378,{},5552.0,Immortal,5.8,131.0
9379,{},8325.0,Tiptoes,4.7,21.0
9380,{},10077.0,A Sound of Thunder,4.8,111.0
9381,The Lion King Collection,11430.0,The Lion King 1½,6.3,694.0
9382,{},31076.0,Fear and Trembling,6.4,21.0
9383,{},28730.0,Live from Baghdad,6.7,16.0
9384,{},40432.0,Planta 4ª,7.1,10.0
9385,{},26955.0,Oasis,7.8,44.0
9386,The Cremaster Cycle,23986.0,Cremaster 3,6.8,10.0
9387,Herr Lehmann Filmreihe,4326.0,Herr Lehmann,6.9,31.0
9388,{},16132.0,Twin Sisters,6.8,25.0
9389,{},36730.0,My House in Umbria,5.6,11.0
9390,{},55496.0,Upswing,6.7,12.0
9391,{},30806.0,Out for a Kill,4.2,38.0
9392,{},20164.0,Bad Boys,5.8,16.0
9393,{},38970.0,"Remember Me, My Love",5.8,47.0
9394,{},32526.0,Soldier's Girl,6.9,27.0
9395,{},26491.0,Tipping the Velvet,7.3,12.0
9396,{},15271.0,Bright Young Things,6.1,22.0
9397,{},45572.0,Resurrection of The Little Match Girl,5.3,6.0
9398,{},22076.0,Alien Hunter,4.7,39.0
9399,{},16973.0,Love Object,5.8,31.0
9400,{},55931.0,The Animatrix,6.9,433.0
9401,{},12703.0,The Brown Bunny,5.5,63.0
9402,Ju-on Collection,32250.0,Ju-on: The Curse,7.0,57.0
9403,Ju-on Collection,44203.0,Ju-on: The Curse 2,5.9,36.0
9404,{},46814.0,Elina: As If I Wasn't There,6.0,5.0
9405,{},9282.0,11:14,6.8,211.0
9406,{},5844.0,Alive,6.2,11.0
9407,{},61485.0,Springtime in a Small Town,6.2,6.0
9408,Tremors Collection,10891.0,Tremors 4: The Legend Begins,5.4,108.0
9409,{},25334.0,Wondrous Oblivion,0.0,0.0
9410,Bring It On Collection,12540.0,Bring It On Again,5.3,93.0
9411,The Crimson Rivers Collection,60672.0,Crimson Rivers II: Angels of the Apocalypse,6.0,166.0
9412,{},24241.0,And Starring Pancho Villa as Himself,5.2,6.0
9413,{},11556.0,Nicotina,6.2,16.0
9414,{},49007.0,Iron Jawed Angels,6.7,21.0
9415,{},11197.0,Evil,6.9,96.0
9416,Sniper Collection,14245.0,Sniper 2,5.4,30.0
9417,{},27079.0,High Roller: The Stu Ungar Story,10.0,1.0
9418,Battle Royale Collection,3177.0,Battle Royale II: Requiem,4.9,115.0
9419,{},19277.0,In Hell,5.6,79.0
9420,{},11774.0,Lemony Snicket's A Series of Unfortunate Events,6.7,1521.0
9421,Naked Collection,10855.0,Naked Weapon,5.8,50.0
9422,{},16765.0,Bukowski - Born into This,7.9,15.0
9423,{},4972.0,The Green Butchers,7.4,64.0
9424,{},54764.0,Pearls and Pigs,6.1,10.0
9425,{},120360.0,An Injury to One,7.0,1.0
9426,{},20162.0,Addiction - When Nothing Is Enough,4.1,8.0
9427,{},2841.0,A Very Long Engagement,7.1,352.0
9428,{},11606.0,Last Life in the Universe,7.3,44.0
9429,{},189332.0,The Galíndez File,5.5,2.0
9430,{},363.0,Head-On,7.3,111.0
9431,Ghost in the Shell Collection,12140.0,Ghost in the Shell 2: Innocence,7.3,230.0
9432,{},4254.0,Kal Ho Naa Ho,7.3,110.0
9433,{},15370.0,The Cat Returns,7.2,364.0
9434,{},16635.0,In My Country,7.1,7.0
9435,{},23520.0,Unstoppable,4.9,28.0
9436,{},1418.0,Take My Eyes,6.9,46.0
9437,{},15990.0,The Cathedral,7.4,16.0
9438,{},11492.0,Blind Shaft,7.6,12.0
9439,Samurai Trilogy,12496.0,The Twilight Samurai,7.5,95.0
9440,The Twins Effect Collection,17457.0,The Twins Effect,5.5,35.0
9441,{},22618.0,Far Side of the Moon,7.4,9.0
9442,{},29987.0,Facing Windows,7.0,54.0
9443,Ginger Snaps Collection,10361.0,Ginger Snaps 2: Unleashed,6.2,72.0
9444,{},36763.0,Salem's Lot,5.5,54.0
9445,Dark Woods Collection,41070.0,Dark Woods,5.9,28.0
9446,{},14527.0,Foolproof,6.3,49.0
9447,{},12542.0,Belly of the Beast,4.8,38.0
9448,{},32276.0,"Easy Riders, Raging Bulls",7.3,14.0
9449,{},100594.0,The Book of Fate,3.5,2.0
9450,{},14455.0,When the Last Sword Is Drawn,7.5,30.0
9451,{},25757.0,Comic Book: The Movie,6.0,2.0
9452,{},24092.0,2LDK,7.1,18.0
9453,{},20357.0,Trauma,5.2,17.0
9454,{},21200.0,Intimate Strangers,5.8,17.0
9455,{},40876.0,Down to the Bone,6.5,11.0
9456,{},95536.0,A Talking Picture,7.4,7.0
9457,Ju-on Collection,11838.0,Ju-on: The Grudge,6.7,199.0
9458,The Vengeance Collection,670.0,Oldboy,8.0,2000.0
9459,{},25500.0,Red Lights,5.3,9.0
9460,{},85873.0,GhostWatcher,4.0,3.0
9461,Ginger Snaps Collection,12583.0,Ginger Snaps Back: The Beginning,6.0,54.0
9462,{},21513.0,Moon Child,5.6,9.0
9463,{},12608.0,Illusive Tracks,5.5,10.0
9464,{},14190.0,The Black Lapp,5.5,6.0
9465,{},49681.0,Lost Embrace,5.9,10.0
9466,One Missed Call Collection,9694.0,One Missed Call,5.8,100.0
9467,{},12802.0,Goldfish Memory,6.2,6.0
9468,Inuyasha Collection,22537.0,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,6.6,15.0
9469,{},9667.0,The Jacket,6.8,459.0
9470,{},13373.0,Millions,6.3,106.0
9471,{},37209.0,The Saddest Music in the World,7.9,18.0
9472,Starship Troopers Collection,10304.0,Starship Troopers 2: Hero of the Federation,3.8,176.0
9473,{},40823.0,The Man Who Copied,7.0,60.0
9474,Ju-on Collection,9666.0,Ju-on: The Grudge 2,6.5,73.0
9475,{},13371.0,Sex Lives of the Potato Men,5.1,10.0
9476,{},11049.0,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,7.4,79.0
9477,Ong Bak Collection,9316.0,Ong-Bak: The Thai Warrior,7.0,556.0
9478,Infernal Affairs Collection,11647.0,Infernal Affairs II,7.2,108.0
9479,{},1913.0,The Sea Inside,7.2,224.0
9480,{},45693.0,Lucky 7,4.9,18.0
9481,{},2539.0,Spanglish,5.8,375.0
9482,{},15177.0,Buddy,6.4,7.0
9483,{},14770.0,Festival Express,6.7,7.0
9484,{},5528.0,The Chorus,7.5,553.0
9485,Saints and Soldiers Collection,10105.0,Saints and Soldiers,6.6,98.0
9486,{},38398.0,Just Bea,6.5,3.0
9487,{},1114.0,The Weeping Camel,7.8,42.0
9488,{},179.0,The Interpreter,6.2,400.0
9489,Open Water Collection,83.0,Open Water,5.3,320.0
9490,{},12653.0,Romasanta,5.4,21.0
9491,{},32233.0,Running on Karma,6.4,20.0
9492,{},55177.0,Touch of Pink,5.7,12.0
9493,Infernal Affairs Collection,14310.0,Infernal Affairs III,7.0,76.0
9494,{},24860.0,The Memory Of A Killer,6.4,31.0
9495,{},26766.0,Slasher,6.6,5.0
9496,{},24747.0,Bobby Jones: Stroke of Genius,5.5,19.0
9497,{},4836.0,Layer Cake,7.0,565.0
9498,{},18711.0,Silver City,6.3,13.0
9499,{},11190.0,The Return,7.4,102.0
9500,{},37918.0,The Agronomist,5.6,7.0
9501,{},11866.0,Flight of the Phoenix,5.7,282.0
9502,{},12281.0,Mean Creek,6.9,110.0
9503,The Ring Collection,10320.0,The Ring Two,5.5,646.0
9504,{},16427.0,A Day Without a Mexican,5.0,16.0
9505,{},30973.0,The Visual Bible: The Gospel of John,8.2,12.0
9506,{},12086.0,Machuca,7.5,37.0
9507,{},11420.0,The Corporation,7.6,75.0
9508,{},57337.0,Game Over: Kasparov and the Machine,6.7,9.0
9509,{},81792.0,Vibrator,6.0,12.0
9510,The Yes Men Collection,3396.0,The Yes Men,7.0,28.0
9511,{},1404.0,Ae Fond Kiss...,6.2,21.0
9512,Bummer Collection,62276.0,Bummer,6.0,18.0
9513,{},464.0,As It Is in Heaven,7.0,43.0
9514,{},40974.0,Green Tea,7.4,5.0
9515,{},59196.0,Lost Boys of Sudan,7.7,3.0
9516,{},20912.0,She Hate Me,5.1,29.0
9517,Azumi Collection,5889.0,Azumi,6.5,91.0
9518,{},1126.0,In My Father's Den,7.5,26.0
9519,{},10296.0,The Football Factory,6.5,83.0
9520,{},11658.0,Tae Guk Gi: The Brotherhood of War,7.4,134.0
9521,{},20544.0,Something the Lord Made,7.5,38.0
9522,{},11401.0,Metallica: Some Kind of Monster,6.7,49.0
9523,{},19423.0,Going the Distance,5.4,20.0
9524,{},31781.0,Redemption: The Stan Tookie Williams Story,5.7,17.0
9525,{},9483.0,Schultze Gets the Blues,6.4,14.0
9526,{},1392.0,Born into Brothels,6.7,61.0
9527,{},1843.0,Dig!,7.2,20.0
9528,{},33102.0,The Girl from Monday,3.3,3.0
9529,{},291.0,Riding Giants,7.6,23.0
9530,{},88138.0,Dear Pillow,7.0,1.0
9531,{},28105.0,Word Wars,6.1,7.0
9532,Cruel Intentions Collection,5460.0,Cruel Intentions 3,4.3,46.0
9533,{},51363.0,When Will I Be Loved,4.2,12.0
9534,{},16843.0,11:11,2.7,15.0
9535,{},4896.0,Muxmäuschenstill,7.1,7.0
9536,What the Bleep! Collection,8357.0,What the #$*! Do We (K)now!?,5.8,34.0
9537,The Eye Collection,24674.0,The Eye 2,5.5,27.0
9538,{},3509.0,A Scanner Darkly,6.8,540.0
9539,{},11662.0,Casshern,5.7,74.0
9540,{},10103.0,Windstruck,7.2,33.0
9541,{},33150.0,Howard Zinn: You Can't Be Neutral on a Moving Train,6.8,7.0
9542,{},13372.0,Outfoxed: Rupert Murdoch's War on Journalism,6.9,21.0
9543,{},36678.0,"Hijacking Catastrophe: 9/11, Fear & the Selling of American Empire",5.6,5.0
9544,{},21754.0,Fahrenhype 9/11,3.0,2.0
9545,{},23319.0,Jerry Seinfeld: I'm Telling You for the Last Time,7.4,18.0
9546,{},41171.0,Noel,5.7,53.0
9547,{},23592.0,In Enemy Hands,6.0,28.0
9548,{},47614.0,Sexual Dependency,5.3,3.0
9549,{},986.0,Chimes at Midnight,6.8,37.0
9550,{},70.0,Million Dollar Baby,7.7,2519.0
9551,{},31713.0,The Narrow Margin,7.3,32.0
9552,{},32041.0,Hell Is for Heroes,6.5,34.0
9553,{},55309.0,Vincent & Theo,6.3,15.0
9554,{},38724.0,Some Came Running,6.1,19.0
9555,{},12487.0,Gozu,7.2,57.0
9556,{},56616.0,"Goodbye, Dragon Inn",6.9,18.0
9557,{},205.0,Hotel Rwanda,7.5,805.0
9558,{},150523.0,The Mahabharata,7.2,6.0
9559,{},46761.0,Sitcom,6.4,27.0
9560,{},43872.0,Born to Dance,8.0,1.0
9561,{},5183.0,Travels with My Aunt,6.3,8.0
9562,{},28055.0,Blood and Black Lace,7.3,53.0
9563,Hellraiser Collection,12597.0,Hellraiser: Inferno,5.3,101.0
9564,{},118.0,Charlie and the Chocolate Factory,6.7,3759.0
9565,{},113213.0,Auggie Rose,6.5,4.0
9566,{},62143.0,The Wrong Box,5.6,14.0
9567,{},1280.0,3-Iron,7.7,225.0
9568,{},88288.0,It  Happens Every Spring,6.5,4.0
9569,{},421.0,The Life Aquatic with Steve Zissou,7.1,781.0
9570,{},2567.0,The Aviator,7.0,1526.0
9571,{},9833.0,The Phantom of the Opera,7.0,448.0
9572,{},6478.0,Beyond the Sea,6.5,55.0
9573,{},9692.0,The Woodsman,6.9,106.0
9574,{},1901.0,In Good Company,5.9,198.0
9575,Meet the Parents Collection,693.0,Meet the Fockers,6.1,1412.0
9576,{},842.0,The Assassination of Richard Nixon,6.4,83.0
9577,{},9953.0,A Love Song for Bobby Long,6.8,97.0
9578,{},11162.0,The Merchant of Venice,6.7,147.0
9579,{},54291.0,The River,7.1,14.0
9580,{},57564.0,Rebels of the Neon God,7.3,17.0
9581,{},15401.0,Captain Kidd,5.9,6.0
9582,{},14604.0,Hold That Ghost,7.1,17.0
9583,{},26275.0,Kamikaze Girls,7.1,52.0
9584,{},15045.0,Fat Albert,4.3,69.0
9585,{},42420.0,The Keys to the House,6.6,21.0
9586,{},1853.0,In the Realms of the Unreal,7.5,14.0
9587,White Noise Collection,11804.0,White Noise,5.6,267.0
9588,{},19803.0,Underclassman,5.5,29.0
9589,{},11354.0,The Upside of Anger,6.4,74.0
9590,{},41613.0,Bomb the System,7.5,6.0
9591,{},61049.0,Arrowhead,5.7,9.0
9592,{},41384.0,The Grateful Dead,7.8,8.0
9593,{},14677.0,Last Train from Gun Hill,6.9,34.0
9594,{},61988.0,The Naked Jungle,6.4,23.0
9595,{},93462.0,Who's the Caboose?,6.8,2.0
9596,{},46021.0,A Handful of Dust,5.9,6.0
9597,{},40881.0,The Pickle,4.8,4.0
9598,{},147747.0,Wetherby,5.1,9.0
9599,{},47876.0,Little Miss Marker,6.0,10.0
9600,{},43150.0,Little Miss Marker,6.0,7.0
9601,{},66600.0,Sweet Liberty,5.7,9.0
9602,{},64334.0,Ghost River,6.0,2.0
9603,{},75976.0,It's All True,7.5,4.0
9604,{},69234.0,The Phantom of the Opera,5.0,3.0
9605,{},69234.0,The Phantom of the Opera,5.0,3.0
9606,{},69234.0,The Phantom of the Opera,5.0,3.0
9607,{},69234.0,The Phantom of the Opera,5.0,3.0
9608,{},43442.0,I Remember Mama,6.8,15.0
9609,{},25033.0,The Last Horror Movie,5.3,11.0
9610,{},21259.0,Testament,6.3,29.0
9611,{},33766.0,Smooth Talk,5.6,15.0
9612,{},220690.0,Distant Thunder,7.5,3.0
9613,{},22301.0,Hell's Angels,6.1,19.0
9614,{},21030.0,Daddy's Dyin'... Who's Got the Will?,5.7,3.0
9615,{},79008.0,Jinxed!,4.7,3.0
9616,{},120328.0,Out Cold,6.0,1.0
9617,{},95466.0,Heart of America,4.7,7.0
9618,{},26426.0,A Show of Force,3.7,3.0
9619,Godzilla (Showa) Collection,18627.0,Son of Godzilla,5.2,19.0
9620,{},39472.0,Man Trouble,4.7,11.0
9621,The Yakuza Papers Collection,34326.0,"The Yakuza Papers, Vol. 1: Battles Without Honor and Humanity",7.2,27.0
9622,{},10630.0,Führer Ex,6.2,9.0
9623,{},18927.0,Stander,6.1,27.0
9624,{},42257.0,Hester Street,5.6,7.0
9625,{},59143.0,Mikey and Nicky,6.9,9.0
9626,{},74122.0,The Bigamist,6.9,11.0
9627,{},58097.0,Freedomfighters,6.7,12.0
9628,{},25350.0,Imaginary Heroes,6.3,29.0
9629,{},16442.0,Sergeant York,7.1,47.0
9630,{},7229.0,Ruby & Quentin,6.7,183.0
9631,{},12576.0,Deathwatch,5.9,59.0
9632,{},42223.0,Madame Rosa,7.3,3.0
9633,{},20719.0,Day of the Wacko,7.2,29.0
9634,{},16220.0,Wizards,6.4,42.0
9635,Brancaleone Collection,23832.0,For Love and Gold,7.5,40.0
9636,{},54794.0,Heartlands,6.3,8.0
9637,{},33475.0,Abbott and Costello Meet the Invisible Man,7.1,18.0
9638,{},33472.0,Abbott and Costello Go to Mars,5.6,16.0
9639,{},33477.0,"Abbott and Costello Meet the Killer, Boris Karloff",7.1,14.0
9640,{},10609.0,The Life and Death of Peter Sellers,6.6,47.0
9641,{},2091.0,The Badge,6.1,10.0
9642,Appleseed Collection,11633.0,Appleseed,6.8,116.0
9643,{},35031.0,The Milky Way,7.1,18.0
9644,Pippi Longstocking,12127.0,Pippi in the South Seas,7.0,23.0
9645,Pippi Longstocking,11626.0,Pippi on the Run,6.7,22.0
9646,{},13563.0,Puddle Cruiser,5.8,12.0
9647,{},36430.0,The Stickup,5.0,4.0
9648,{},9947.0,Elektra,4.9,590.0
9649,{},6439.0,Racing Stripes,5.1,127.0
9650,{},7214.0,Coach Carter,7.3,510.0
9651,{},43504.0,The Fighting Sullivans,5.5,5.0
9652,{},24749.0,Iceman,5.9,32.0
9653,{},17657.0,Ice Station Zebra,6.2,51.0
9654,{},32546.0,Lugares comunes,8.0,4.0
9655,Father Flanagan Collection,42390.0,Boys Town,6.6,25.0
9656,{},26488.0,Torremolinos 73,6.6,18.0
9657,{},61477.0,Zhou Yu's Train,6.5,7.0
9658,{},27429.0,Shivers,6.3,127.0
9659,{},19610.0,A Star Is Born,5.7,22.0
9660,Beastmaster Collection,27549.0,Beastmaster 2: Through the Portal of Time,4.6,17.0
9661,{},43892.0,Gold Diggers of 1935,6.6,11.0
9662,{},8422.0,Rocco and His Brothers,7.7,65.0
9663,{},11373.0,Strawberries in the Supermarket,6.5,10.0
9664,{},989.0,The Mortal Storm,7.1,15.0
9665,{},43779.0,Once Upon a Honeymoon,5.6,12.0
9666,{},49696.0,Monday Morning,5.3,6.0
9667,{},34778.0,Christmas in July,6.7,17.0
9668,{},25970.0,I Married a Witch,6.8,38.0
9669,{},100894.0,The Mayor of Hell,6.6,8.0
9670,{},44463.0,The Miracle Woman,6.6,11.0
9671,{},39504.0,Moolaadé,5.9,16.0
9672,{},14883.0,This Girl's Life,5.1,14.0
9673,{},11423.0,Memories of Murder,7.9,427.0
9674,{},10694.0,The Chase,5.6,89.0
9675,{},16410.0,Hobson's Choice,6.7,31.0
9676,Dr. Who Collection,26581.0,Dr. Who and the Daleks,6.1,20.0
9677,{},342.0,Summer Storm,6.7,60.0
9678,{},613.0,Downfall,7.7,1059.0
9679,{},273.0,The White Sound,7.0,16.0
9680,{},8978.0,Assault on Precinct 13,6.0,318.0
9681,The Are We Collection,11637.0,Are We There Yet?,5.2,227.0
9682,Alone in the Dark Collection,12142.0,Alone in the Dark,3.1,174.0
9683,{},11096.0,Hide and Seek,6.1,455.0
9684,{},22559.0,Aliens of the Deep,6.8,19.0
9685,The Boogeyman Collection,8968.0,Boogeyman,4.6,194.0
9686,{},6961.0,The Wedding Date,6.2,238.0
9687,{},31165.0,Inside I'm Dancing,7.1,54.0
9688,{},2517.0,Nobody Knows,7.8,92.0
9689,{},11413.0,Employee of the Month,6.1,47.0
9690,{},24962.0,Magic in the Water,5.3,11.0
9691,{},17978.0,The Great White Hope,5.0,6.0
9692,{},42729.0,A Study in Terror,6.4,18.0
9693,{},56655.0,Everything about Mustafa,8.0,9.0
9694,{},22383.0,The Professionals,6.8,66.0
9695,{},43801.0,The Devil and Miss Jones,7.2,13.0
9696,{},30923.0,Alice in Wonderland,6.1,71.0
9697,{},41851.0,Everyday People,7.3,4.0
9698,{},58918.0,Backflash,4.8,7.0
9699,{},11343.0,Salem's Lot,6.2,124.0
9700,The BRD Collection,661.0,The Marriage of Maria Braun,7.1,39.0
9701,{},10310.0,The Bitter Tears of Petra von Kant,7.5,32.0
9702,{},36851.0,Beau Geste,7.0,22.0
9703,{},147882.0,At Sword's Point,3.8,4.0
9704,{},27007.0,Overnight,6.9,17.0
9705,{},29259.0,Le Trou,8.2,73.0
9706,{},53200.0,Lessons of Darkness,8.3,26.0
9707,{},55624.0,Fata Morgana,6.4,20.0
9708,{},2436.0,Double Dragon,3.9,65.0
9709,{},20196.0,Mac and Me,4.0,44.0
9710,{},61144.0,Scorchers,4.8,3.0
9711,{},6317.0,Rosenstrasse,6.5,10.0
9712,{},68822.0,Casque d'Or,7.6,22.0
9713,{},27430.0,Touchez Pas au Grisbi,6.9,34.0
9714,{},43141.0,The Matchmaker,8.3,2.0
9715,{},135473.0,The Ballad of the Sad Cafe,5.0,1.0
9716,{},41968.0,The Deceivers,6.1,8.0
9717,{},34090.0,Siberia,5.5,4.0
9718,{},34561.0,Purple Butterfly,7.0,2.0
9719,{},45174.0,Easy,5.8,5.0
9720,{},16638.0,El Cid,6.8,57.0
9721,{},118075.0,Going All the Way,4.9,9.0
9722,{},42011.0,A Taxing Woman,5.8,5.0
9723,{},7454.0,The Bunker,5.8,10.0
9724,{},70498.0,A Fine Madness,6.8,5.0
9725,{},63617.0,Reap the Wild Wind,6.9,8.0
9726,{},23132.0,2009: Lost Memories,5.2,24.0
9727,{},68348.0,The Architecture of Doom,6.8,8.0
9728,{},37198.0,Inferno,5.9,8.0
9729,{},4935.0,Howl's Moving Castle,8.2,2049.0
9730,{},8953.0,Steamboy,6.4,103.0
9731,{},10951.0,Gorgeous,6.0,84.0
9732,{},42845.0,The Blade,6.4,17.0
9733,{},193704.0,Assisted Living,7.5,1.0
9734,{},41569.0,The Nomi Song,6.7,5.0
9735,{},8488.0,Hitch,6.3,1721.0
9736,{},13682.0,Pooh's Heffalump Movie,6.3,91.0
9737,{},12228.0,Inside Deep Throat,6.8,31.0
9738,{},32588.0,Uncle Nino,0.0,0.0
9739,{},57825.0,Bride & Prejudice,6.5,114.0
9740,Constantine Collection,561.0,Constantine,6.6,1837.0
9741,The Mask Collection,10214.0,Son of the Mask,3.6,346.0
9742,{},17880.0,Because of Winn-Dixie,6.1,63.0
9743,{},8340.0,Turtles Can Fly,7.2,49.0
9744,{},6414.0,Beautiful Boxer,6.2,19.0
9745,{},27202.0,Pauly Shore Is Dead,4.9,20.0
9746,{},1942.0,Bunny Lake Is Missing,6.6,35.0
9747,{},61574.0,Jeremy,5.0,4.0
9748,{},21433.0,Don't Tell Her It's Me,5.8,13.0
9749,{},52778.0,Until September,6.3,2.0
9750,{},19119.0,Night and the City,7.6,45.0
9751,{},18279.0,Frozen Land,6.8,18.0
9752,{},10636.0,Big Girls Don't Cry,6.4,10.0
9753,{},123452.0,White Banners,6.0,1.0
9754,World of Watches Collection,3040.0,Night Watch,6.3,212.0
9755,{},18538.0,Dot the I,6.0,32.0
9756,{},125953.0,Sister Helen,7.0,2.0
9757,{},41475.0,Bright Leaves,6.5,7.0
9758,Topper Collection,44875.0,Topper Returns,5.8,9.0
9759,{},43128.0,Sons of the Desert,7.2,42.0
9760,{},42641.0,Morocco,6.6,24.0
9761,{},39179.0,Surplus: Terrorized Into Being Consumers,5.8,7.0
9762,{},13498.0,Man of the House,5.4,121.0
9763,{},29993.0,Samson and Delilah,6.1,32.0
9764,{},9470.0,Kung Fu Hustle,7.2,841.0
9765,{},36867.0,Shark Skin Man and Peach Hip Girl,6.7,9.0
9766,{},30698.0,The Five People You Meet In Heaven,6.9,30.0
9767,"No Retreat, No Surrender Collection",12721.0,"No Retreat, No Surrender",5.6,93.0
9768,The ChubbChubbs Collection,27042.0,The ChubbChubbs!,6.6,20.0
9769,{},37232.0,Travellers and Magicians,6.8,9.0
9770,{},19765.0,Želary,7.3,12.0
9771,{},125109.0,Dragonworld,5.9,5.0
9772,{},37527.0,Dr. Giggles,5.1,34.0
9773,{},43492.0,The Corn Is Green,7.3,9.0
9774,{},29578.0,The Seven-Per-Cent Solution,7.1,23.0
9775,The Musketeers Collection,2926.0,The Three Musketeers,6.8,71.0
9776,{},54302.0,Royal Flash,6.0,13.0
9777,{},4710.0,Masculin Féminin,7.6,66.0
9778,{},26243.0,Fallen Angel,5.8,23.0
9779,{},10568.0,The Four Feathers,7.3,22.0
9780,{},52943.0,The Phone Box,6.7,23.0
9781,{},25103.0,Night of the Demon,6.9,55.0
9782,{},5204.0,Control,7.4,78.0
9783,{},89065.0,Beautiful City,7.7,12.0
9784,{},4974.0,Five Times Two,6.0,34.0
9785,{},30331.0,Tart,5.1,16.0
9786,The Adventures of Antoine Doinel,258.0,Bed and Board,7.2,39.0
9787,War Trilogy,8016.0,Germany Year Zero,7.5,53.0
9788,The Blind Dead Collection,37601.0,Tombs of the Blind Dead,5.6,32.0
9789,{},4235.0,The Sicilian Clan,7.1,38.0
9790,{},31532.0,Love Me Tonight,5.5,16.0
9791,{},34614.0,A Hole in My Heart,4.5,22.0
9792,{},51177.0,Bigger Than the Sky,4.7,6.0
9793,{},16186.0,Diary of a Mad Black Woman,6.4,71.0
9794,{},10012.0,Cursed,5.1,168.0
9795,{},65967.0,Up and Down,8.2,5.0
9796,{},281189.0,Gory Gory Hallelujah,1.0,1.0
9797,{},10022.0,The Pacifier,5.8,865.0
9798,Chili Palmer Collection,4551.0,Be Cool,5.4,296.0
9799,{},30856.0,Gunner Palace,5.9,7.0
9800,{},26.0,Walk on Water,6.5,20.0
9801,{},2026.0,Hostage,6.2,519.0
9802,{},9928.0,Robots,6.0,1383.0
9803,{},29735.0,The Laughing Policeman,5.8,10.0
9804,{},76264.0,Bopha!,0.0,0.0
9805,{},15771.0,Class Action,6.4,37.0
9806,{},76804.0,The Cat and the Canary,7.0,12.0
9807,{},43912.0,Courage Mountain,7.1,3.0
9808,{},82432.0,Kiss The Bride,5.4,4.0
9809,Godzilla (Showa) Collection,3115.0,Godzilla vs. The Sea Monster,5.7,18.0
9810,Godzilla (Heisei) Collection,6593.0,Godzilla vs. Mechagodzilla II,6.7,26.0
9811,{},116698.0,That Championship Season,4.3,3.0
9812,{},63115.0,Crush,5.5,2.0
9813,{},76403.0,DNA,3.5,11.0
9814,{},87169.0,The Low Life,6.0,3.0
9815,{},34093.0,Rendez-vous,4.5,16.0
9816,"Oh, God! Collection",38148.0,"Oh, God! You Devil",5.5,15.0
9817,{},77041.0,Amongst Friends,4.3,3.0
9818,{},167087.0,Asfalto,6.0,1.0
9819,{},34196.0,God Is Brazilian,5.5,26.0
9820,{},54380.0,Captains of April,6.5,18.0
9821,{},15443.0,Blackball,5.6,14.0
9822,{},36815.0,The Agony and the Ecstasy,6.8,33.0
9823,{},111017.0,Return to Peyton Place,7.2,5.0
9824,{},37598.0,Butch and Sundance: The Early Days,4.6,8.0
9825,{},40957.0,It Happened to Jane,6.6,10.0
9826,{},33539.0,Once Upon a Forest,6.2,24.0
9827,{},41749.0,Hello Down There,5.3,4.0
9828,{},88930.0,All in a Night's Work,5.5,2.0
9829,{},31835.0,Twentieth Century,6.4,23.0
9830,{},60966.0,My Sister Eileen,7.3,3.0
9831,{},85926.0,Strangers When We Meet,3.8,5.0
9832,{},1918.0,Or (My Treasure),6.0,7.0
9833,{},20511.0,Chronicles,7.0,12.0
9834,{},133382.0,Lackawanna Blues,6.0,8.0
9835,{},22377.0,The Green Berets,5.8,34.0
9836,{},1093.0,Elevator to the Gallows,7.6,85.0
9837,{},45212.0,The Diary of a Chambermaid,5.9,7.0
9838,{},12622.0,Violent Cop,7.1,50.0
9839,{},25283.0,Four Shades of Brown,5.8,10.0
9840,{},18047.0,Brian's Song,7.1,26.0
9841,{},15018.0,Thriller: A Cruel Picture,6.5,53.0
9842,Cube Collection,438.0,Cube Zero,5.7,274.0
9843,{},24546.0,Into the Sun,4.2,38.0
9844,{},57953.0,Project Grizzly,5.6,6.0
9845,{},64022.0,Lumikuningatar,7.0,3.0
9846,{},42222.0,Julia,6.3,30.0
9847,{},11297.0,Save the Green Planet!,6.8,62.0
